,id,scaled_skl,scaled_rp,bpm,scaled_bh,key,scale,scaled_levenshtein,aggregated
1643,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-May/PigSquealsAndBreakdowns-May-05BlameTheVictim-TheWhiteHallMysterymp3,1.7608798164715886e-09,0.12320748792370072, 144.77015686,0.48838367776222047, D, minor,0.2195416164053076,0.20778319596302713
1644,music/Modern&Soundtrack/Soundtrack/Blackguards-Soundtrack/13_UnknownArtist_CountUriasmp3,9.519539137963076e-10,0.1395619111868859, 172.265426636,0.4625376471073302, A#, minor,0.22919179734620024,0.20782283914809258
1645,music/Metal&Rock/TechnicalDeathMetal/Psygnosis/Psygnosis-Neptune/04Stormmp3,2.1534919685418266e-09,0.1161322557019866, 84.9527435303,0.5063486808713996, C#, minor,0.2089264173703257,0.207851839024301
1646,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Wanderer/12-HeavenShallBurn-TheCryOfMankindmp3,3.3277068161855714e-09,0.20155482501044936, 161.499588013,0.424969866641655, C, minor,0.20530759951749095,0.20795807362432553
1647,music/Songs/Lists/The#1BiggestHitsEachYear1990-2017mp3,2.553280257502971e-09,0.3376707441073003, 119.974754333,0.27805572989516075, G#, major,0.21616405307599518,0.20797263240793412
1648,music/Metal&Rock/PowerMetal/BlindGuardian-SomewhereFarBeyond/BlindGuardian-TheBardsSong-IntheForestmp3,2.1861126123236234e-09,0.34145923269839545, 163.035400391,0.2767938540728076, G#, minor,0.21375150784077201,0.20800114919952195
1649,music/Modern&Soundtrack/Orchestral&Instrumental/IvanTorrent-Reverie-TheCompilationAlbum/07-OneofUs(featJulieElven)mp3,1.8872664437039606e-09,0.13021827932487165, 144.693786621,0.5030880513729455, G#, minor,0.19903498190591074,0.2080853286227486
1650,music/Modern&Soundtrack/Soundtrack/EndlessLegend-Soundtrack/09Zolya(VaultersTheme)mp3,7.719180477290727e-10,0.11905395572227392, 63.5675888062,0.4483935044077044, G, major,0.26513872135102534,0.20814654556323042
1651,music/Metal&Rock/AlternativeMetal/DiabloBlvd-ZeroHour/09-Demonizemp3,2.691866889734373e-09,0.19404089528811694, 94.9719924927,0.43374552158860125, F, minor,0.2048250904704463,0.20815287750975786
1652,music/Modern&Soundtrack/Pop/AlanWalker-Faded/04-Faded(PianoVersion)mp3,3.9449823292443616e-10,0.1900437741570742, 178.205932617,0.4389662660700193, F#, major,0.2043425814234017,0.20833815551124835
1653,music/Metal&Rock/BlackMetal/Ultar-Kadath/01-Nyarlathotepmp3,2.516347582563866e-09,0.13629689553834762, 143.521728516,0.4493340340941559, E, minor,0.24776839565741857,0.20834983195156742
1654,music/Metal&Rock/FolkMetal/Alestorm-LiveAtTheEndOfTheWorld/11-Alestorm-DeathThroesOfTheTerrorsquidmp3,3.806787876041993e-09,0.24648896752209667, 90.8593063354,0.37987730617541554, G#, major,0.2074788902291918,0.20846129193337298
1655,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/10-Arkona-KoloNavimp3,3.580156511552833e-09,0.255271243920134, 130.249984741,0.37000379394593763, D, minor,0.2089264173703257,0.20855036470413846
1656,music/Metal&Rock/FolkMetal/SaltatioMortis-WachstumÜberAlles/05Wachstumüberalles-PianoVersionmp3,8.20357309890396e-10,0.16891076553364093, 110.187530518,0.4614448532416839, C, minor,0.20386007237635706,0.2085539229930098
1657,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-April/PigSquealsAndBreakdowns-April-01TheOrderofElijah-BalledOfJimmyBakermp3,3.7259875613045215e-09,0.2765599373774729, 123.510032654,0.3345622868994697, E, minor,0.22316043425814233,0.20857066556526813
1658,music/Modern&Soundtrack/Soundtrack/DarksoulsIII-Soundtrack/22-SoulofCinder-YukaKitamuramp3,1.2413387325343276e-09,0.0809592719151653, 139.898513794,0.558088724084046, D, minor,0.195416164053076,0.20861604032340653
1659,music/Metal&Rock/BlackMetal/Uada-DevoidofLight/05-BlackAutumnWhiteSpringmp3,3.33628004740244e-09,0.15590120170856758, 102.767547607,0.47450171758334203, D, minor,0.20410132689987937,0.20862606238201725
1660,music/Metal&Rock/PowerMetal/Sabaton-TheArtOfWarRe-Armed/13_Sabaton_ASecretmp3,1.39806603629807e-09,0.10071464371750387, 110.720748901,0.4703636401337996, A, minor,0.2634499396863691,0.20863205623393466
1661,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/HeartsofStoneOST/04-Evil'sSoftFirstTouchesmp3,1.4710335971899346e-09,0.1203692797645994, 79.7592849731,0.4836620415166428, G, major,0.23088057901085646,0.20872797544078306
1662,music/Metal&Rock/FolkMetal/Arkona-Yav/03-_rkona-Serbiamp3,3.2499628221170993e-09,0.21781944828861868, 161.715393066,0.4200690818843723, A, minor,0.19734620024125452,0.20880868341605208
1663,music/Oldschool/StrangerThings(Soundtrack)/29-Elegiamp3,1.3320187592012518e-09,0.09110713467552194, 153.212738037,0.546469629022734, C, major,0.19782870928829915,0.20885136857964348
1664,music/Metal&Rock/AlternativeMetal/SerjTankian-ImperfectHarmonies/07-SerjTankian-Gate21mp3,2.0020937853046716e-09,0.21944275571005964, 117.489151001,0.382939859627617, G, minor,0.2330518697225573,0.20885862176558193
1665,music/Metal&Rock/BlackMetal/Primordial-TheGatheringWilderness/07-CitiesCarvedInStonemp3,1.960857929406422e-09,0.12574869914157497, 89.5174713135,0.5184774932325023, D, major,0.19155609167671894,0.2089455715029135
1666,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-TheAvenger/08ThorArisemp3,4.166552315172586e-09,0.18022541164265843, 99.9095077515,0.4478928289237804, E, minor,0.20796139927623644,0.20901991100230688
1667,music/Metal&Rock/Compilations/TheCirclePitCompilationII-PartThree/11Crevassian-Clifftopsmp3,3.220673935670174e-09,0.19963122724979784, 139.976882935,0.4276026625857134, A#, minor,0.2089264173703257,0.20904007760662774
1668,music/Metal&Rock/TechnicalDeathMetal/Ophidius/Ophidius-TheWayoftheVoice/Ophidius-TheWayoftheVoice-04FoSivaasmp3,3.300724844375386e-09,0.173259266895689, 100.886245728,0.46660920693148017, G#, minor,0.19638118214716527,0.2090624148187648
1669,music/Songs/Klassik/ParleyBelnap-FestiveTrumpetTunemp3,1.7306694085318157e-09,0.1933458363106214, 93.9607467651,0.3923771645203003, A#, minor,0.25090470446320867,0.20915692675619996
1670,music/Songs/RockPop/Oldschool/JohnDenver-TakeMeHomeCountryRoadsmp3,1.89673336736533e-09,0.2279799526304657, 163.658676147,0.4121432069319624, A, major,0.19686369119420988,0.2092467131633428
1671,music/Metal&Rock/Compilations/RelapseRecords-RelapseSampler2017/02DyingFetus-PanicAmongstTheHerdmp3,3.5404734442977107e-09,0.2547494514550097, 172.265289307,0.3480651237390585, G#, minor,0.23425814234016887,0.20926818026867763
1672,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-August/PigSquealsAndBreakdowns-August-04BurningInWhite-IColossalmp3,3.4456386772628044e-09,0.21700011842721365, 115.070777893,0.39511065615372726, A, minor,0.22509047044632086,0.20930031211822508
1673,music/Jazz&Klassik/LudovicoEinaudi-Divenire/04-LudovicoEinaudi-Andaremp3,5.075495152583048e-10,0.10442761215945505, 166.435287476,0.5300584318308568, E, minor,0.20289505428226778,0.20934527469503228
1674,music/Songs/Metal/Core/BeingAsAnOcean-ThisLonelinessWon'tBetheDeathofMemp3,2.6421262699552214e-09,0.24572114978299717, 120.753547668,0.37308385838153424, A, minor,0.21857659831121834,0.20934540227946902
1675,music/Metal&Rock/Oldschool&Others/Pantera-CowboysFromHell/08_Pantera_Pantera-ClashWithRealitymp3,2.9373618967000168e-09,0.19036564891999178, 95.1467285156,0.418571907873782, C#, minor,0.2284680337756333,0.20935139837669225
1676,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/Instrumental/05Tovtatismp3,8.313740513041796e-10,0.2153173102822047, 111.176437378,0.36657357012121095, A, minor,0.255729794933655,0.20940516904211115
1677,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/05Tovtanismp3,8.314741552641077e-10,0.2153173102822047, 111.176437378,0.36657357012121095, A, minor,0.255729794933655,0.20940516904213619
1678,music/Metal&Rock/FolkMetal/Solstafir-Gola/05-Solstafir-SvartirSandarmp3,3.7192021667228304e-09,0.20068242921845944, 84.9893035889,0.4305033675339014, G, minor,0.20651387213510253,0.2094249181516664
1679,music/Modern&Soundtrack/Mittelalter/ArsFloreo-DieVagantenDerWildnis/12BacheBeneVeniesmp3,2.5652573803521877e-09,0.22466554445678558, 129.970474243,0.32039807136861986, G, major,0.29264173703256935,0.20942633885580803
1680,music/Modern&Soundtrack/Soundtrack/HansZimmer-Interstellar/08-Mountainsmp3,1.0063936752278192e-09,0.04787795474378005, 119.99823761,0.5704015072586492, A, minor,0.2195416164053076,0.20945526985353263
1681,music/Metal&Rock/DeathMetal/Gojira/Gojira-L'EnfantSauvage/07-Gojira-MouthOfKalamp3,3.1408334310373386e-09,0.17230217166325246, 135.952758789,0.45814850857055645, G, major,0.2074788902291918,0.20948239340095853
1682,music/Metal&Rock/TechnicalDeathMetal/CattleDecapitation-TheAnthroproceneExtinction/07-MammalsinBabylonmp3,4.0845762469846616e-09,0.25688980547063467, 150.323928833,0.3603799262525386, C#, minor,0.2209891435464415,0.20956471983854774
1683,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/CardiB-GangstaBitchMusicVol1/CardiB-GangstaBitchMusicVol1/07-HerPerspective(Skit)mp3,1.1355410590380925e-09,0.2572287890138458, 106.115768433,0.32435299176808974, F#, minor,0.2566948130277443,0.20956914873630522
1684,music/Metal&Rock/BlackMetal/Primordial-WieldLightningtoSplittheSunmp3,3.4798199528340983e-09,0.19769256430452453, 153.175384521,0.4381321585563186, D, minor,0.20265379975874548,0.20961963152485213
1685,music/Songs/Metal/Black(ened)/Primordial-WieldLightningtoSplittheSunmp3,3.4798199528340983e-09,0.19769256430452453, 153.175384521,0.4381321585563186, D, minor,0.20265379975874548,0.20961963152485213
1686,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-OnceSentFromTheGoldenHall/05FriendsOfTheSuncrossmp3,4.154951684418933e-09,0.21229812568160672, 172.26550293,0.4211780907398062, F, major,0.20506634499396864,0.2096356413925833
1687,music/Metal&Rock/AlternativeMetal/Disturbed-Immortalized/01-Disturbed-TheEyeOfTheStormmp3,1.7082515383999434e-09,0.18118448291388503, 131.90447998,0.4104692051424062, E, minor,0.24776839565741857,0.20985552135549035
1688,music/Jazz&Klassik/100MeisterwerkederKlassik/Handel_Messiah_Part2HWV56-42Chorus__Hallelujah_mp3,1.0137828441687e-09,0.115342101968871, 99.3195343018,0.5169793849009391, D, major,0.20723763570566947,0.20988978089731558
1689,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-UsedAndAbused/SoundtrackTour/Claymanwav,2.8528115878542476e-09,0.14675285145775252, 172.265884399,0.48243738783627416, F, major,0.2106151990349819,0.20995136029545505
1690,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-InMediasRes/6OrbitCulture-Aluminummp3,3.1759483194677845e-09,0.24769129423514835, 132.555206299,0.3721417614469992, G, major,0.22002412545235223,0.20996429607761202
1691,music/Songs/Metal/Guitar&Buckethead/AlexSchmeia-TooLatemp3,2.670546145000551e-09,0.16822611031592907, 172.265777588,0.4730322115293038, D#, minor,0.19879372738238843,0.21001301297454184
1692,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Summer/PigSquealsAndBreakdowns-Summer-36CadenceCalling-PostMortemmp3,3.974882922262409e-09,0.2759355260090279, 139.970291138,0.3545644714021831, B, major,0.20989143546441497,0.21009785921262722
1693,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-TheJesterRace/06_InFlames_DeadEternitymp3,3.955248204205558e-09,0.21282275553576288, 138.387130737,0.41580312301908884, F, minor,0.2118214716525935,0.21011183854067333
1694,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2015/Rwake-RelapseSampler2015-28Nagarachimp3,3.7216915020566856e-09,0.2886308321095967, 151.745666504,0.34532611659795287, C#, minor,0.20651387213510253,0.2101177061410859
1695,music/Modern&Soundtrack/Soundtrack/DivinityOriginalSin2Soundtrack/DivinityOriginalSin2-TheLostSongs/SinsAndGods-QuietVersionmp3,6.531032681020791e-10,0.08195525457763742, 151.273422241,0.5330108258264159, G#, minor,0.2255729794933655,0.21013476513763052
1696,music/Songs/Metal/Folk/Obscurity-BergischerHammermp3,3.983086453519533e-09,0.2501354008801716, 153.839294434,0.3834267915514237, D, minor,0.20699638118214717,0.21013964439920724
1697,music/Modern&Soundtrack/Soundtrack/DivinityOriginalSin2Soundtrack/03SymphonyoftheVoidwav,1.023176444658707e-09,0.10622632257965142, 144.378097534,0.5123380399802575, C, minor,0.22219541616405308,0.2101899449367846
1698,music/Metal&Rock/BlackMetal/Ultha-TheInextinctableWandering/02WithKnivesToTheThroatAndHellInYourHeartwav,3.021380824105321e-09,0.13084171111853185, 154.553848267,0.41183647839837856, G, minor,0.29819059107358264,0.21021719590296847
1699,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/07Grannosmp3,2.0267157551743e-09,0.20158804610703132, 129.908874512,0.42968173772609664, D, minor,0.20989143546441497,0.2102903053310647
1700,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/Instrumental/07Grannosmp3,2.0267157551743e-09,0.20158804610703132, 129.908874512,0.42968173772609664, D, minor,0.20989143546441497,0.2102903053310647
1701,music/Metal&Rock/FolkMetal/Helengard-Firebird/03OktostitchImp3,1.2016618047971388e-09,0.3454200251162975, 140.491622925,0.22973343280134503, C#, minor,0.2661037394451146,0.21031429964110473
1702,music/Metal&Rock/DeathMetal/Gojira/Gojira-Magma/09_Gojira_LowLandsmp3,2.4759955207482296e-09,0.18086284460005347, 98.4950866699,0.45533231446133565, D, minor,0.20506634499396864,0.21031537663283834
1703,music/Modern&Soundtrack/Mittelalter/Pakt2/16Karavan(v2)mp3,2.6025231553371596e-09,0.13192958802935292, 98.1294403076,0.4931784020193871, A, minor,0.21640530759951748,0.21037832506269516
1704,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-InMediasRes/24BitWav/6OrbitCulture-Aluminumwav,3.175582412168254e-09,0.24786466208284216, 132.571594238,0.37403641368308843, G, major,0.21978287092882992,0.21042098746758572
1705,music/Metal&Rock/PostRock/ALightInTheDark&Others-Imperfect/01BraveNewVoidmp3,2.4486274170509875e-09,0.12355525386153447, 119.917549133,0.5077152609214888, G, minor,0.21085645355850421,0.21053174269753872
1706,music/Metal&Rock/Doom/Opeth-TheRoundhouseTapes/02_BlackwaterParkmp3,2.318626806970784e-09,0.14304809962153958, 111.768829346,0.2956386560052004, D, minor,0.40361881785283477,0.2105763939495504
1707,music/Songs/RockPop/Folky&Instrumental/Vikings-FlokiAppearstoKillAthelstanmp3,7.544760465064348e-10,0.10839730519652263, 89.8669128418,0.5159310767693568, C#, major,0.2180940892641737,0.21060561799613228
1708,music/Metal&Rock/PowerMetal/Helloween-RideTheSky/RidetheSky-TheVeryBestof1985-1998Disc1/Helloween-Halloweenmp3,3.1180125836539616e-09,0.23089445784285068, 147.06072998,0.3840397362490256, E, minor,0.22750301568154402,0.2106093032228582
1709,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-TheJesterRace/05_InFlames_LordHypnosmp3,3.840400712482042e-09,0.2242515558856535, 155.026290894,0.41128730864202295, C#, major,0.20699638118214717,0.21063381238755607
1710,music/Metal&Rock/MelodicDeathMetal/MorsPrincipiumEst/MorsPrincipiumEst-EmbersofaDyingWorld/01-Genesismp3,2.219129574736348e-09,0.18151762278682812, 135.329055786,0.4259091606132714, E, minor,0.23522316043425814,0.21066248651337183
1711,music/Jazz&Klassik/SwingwithCicero/03_EugenCicero_CicerosTenderNotturnomp3,8.666429723240353e-10,0.16678101794844477, 129.738937378,0.45526983551369693, D#, major,0.22074788902291917,0.21069968583792598
1712,music/Oldschool/StrangerThings(Soundtrack)/23-'Mouthbreather'mp3,8.551210820489545e-10,0.24927366218627175, 135.791824341,0.3218022352333283, A#, minor,0.27189384800965016,0.21074243657109282
1713,music/Metal&Rock/SymphonicMetal/Delain-ADecadeOfDelain/10WeAretheOtherswav,2.479849862766442e-09,0.17207678501664028, 140.03427124,0.44251710771840747, G#, minor,0.2284680337756333,0.21076548224763272
1714,music/Metal&Rock/TechnicalDeathMetal/Aephanemer/Aephanemer-MementoMori/05Ghostsmp3,1.0199940566962826e-09,0.10016962012968084, 118.207954407,0.48647552308110364, D, minor,0.25645355850422197,0.21077467568375013
1715,music/Modern&Soundtrack/Soundtrack/TheBannerSaga-Soundtrack/23FromtheTabletotheAxemp3,1.5338653275969089e-09,0.18180713780340554, 178.205810547,0.42059718420975856, F#, minor,0.2407720144752714,0.21079408450557519
1716,music/Modern&Soundtrack/Soundtrack/TheBannerSaga-Soundtrack/14ALongWalkStillsOurHeartsmp3,1.1527920575951746e-09,0.14007795287245442, 90.0704116821,0.4501659715720487, F#, minor,0.25331724969843183,0.21089029382393176
1717,music/Metal&Rock/Metalcore/ParkwayDrive/ParkwayDrive-Smoke'EmIfYouGot'Emmp3,3.876562032390189e-09,0.27888722128479543, 152.293411255,0.3481491222084599, E, major,0.21664656212303982,0.2109207273732143
1718,music/Songs/Metal/Core/ParkwayDrive-Smoke'EmIfYouGot'Emmp3,3.876562032390189e-09,0.27888722128479543, 152.293411255,0.3481491222084599, E, major,0.21664656212303982,0.2109207273732143
1719,music/Metal&Rock/AlternativeMetal/Volbeat-TheStrengthTheSoundTheSongs/11_Volbeat_Caroline1mp3,4.0286154518383004e-09,0.2681571279840128, 144.415206909,0.36449687599233926, D, minor,0.21109770808202655,0.21093792902174852
1720,music/Modern&Soundtrack/Pop/TheDome43/CD2/SunriseAvenue-HealMemp3,2.5449529776957098e-09,0.24851770067991272, 163.947479248,0.39596010461501513, C#, major,0.19927623642943304,0.21093851106732847
1721,music/Metal&Rock/BlackMetal/CradleOfFilth-HammerOfTheWitches/09TheVampyreatMySidewav,3.3981020421302987e-09,0.2154041715428661, 172.265213013,0.4110144266391667, G, minor,0.21737032569360676,0.2109472318184354
1722,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-March/PigSquealsAndBreakdowns-March-06Unbibium-Destroyermp3,3.8465115552705015e-09,0.3074574150129361, 150.03503418,0.3236731979118469, G#, minor,0.21278648974668274,0.2109792766294943
1723,music/Metal&Rock/AlternativeMetal/Volbeat-TheStrengthTheSoundTheSongs/11_Volbeat_Caroline1mp3,4.0286154518383004e-09,0.2681571279840128, 144.415206909,0.36449687599233926, D, minor,0.21158021712907116,0.21105855628350967
1724,music/Metal&Rock/AlternativeMetal/Mastodon-BloodMountain/10-ThisMortalSoilmp3,3.681999003542568e-09,0.2548698547074412, 111.697494507,0.3880750685309364, G, major,0.2014475271411339,0.2110981135153776
1725,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/Tinashe-BlackWater/TINASHE-BlackWater/02BeforetheStormmp3,1.412795197910329e-09,0.21490445328884128, 117.770820618,0.3583462410278061, F#, major,0.27117008443908325,0.21110519504213146
1726,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-September/PigSquealsAndBreakdowns-September-17Merle'sStump-TheDeadAreWalkingmp3,2.2878761600327336e-09,0.17328694832797056, 144.634750366,0.4230467628249719, D, minor,0.2482509047044632,0.21114615453632046
1727,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-July/PigSquealsAndBreakdowns-July-10InfiniteDesign-WelcomeToSacrificemp3,3.783885724307374e-09,0.25545535331202, 178.2056427,0.36678364164318006, C#, minor,0.2224366706875754,0.2111689173566653
1728,music/Modern&Soundtrack/Orchestral&Instrumental/Havasi-SymphonicII/11-BirdofDreamsmp3,4.3782617648680126e-10,0.05248333270392839, 119.674736023,0.5869317550261043, C, major,0.20530759951749095,0.21118067192133744
1729,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Wanderer/07-HeavenShallBurn-MyHeartIsMyCompassmp3,6.854426917649738e-10,0.12276509168380867, 161.744750977,0.48026283112033885, C, minor,0.2417370325693607,0.21119123901473774
1730,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Summer/PigSquealsAndBreakdowns-Summer-18Metamora-InJudgement(FeatHoldenZachariahfromDelta)mp3,3.1415293133817886e-09,0.2474576318705264, 98.2647705078,0.3753384954466621, A, major,0.22219541616405308,0.21124788665569272
1731,music/Metal&Rock/Compilations/Willowtip-WillowtipSampler2018/Willowtip-WillowtipSampler2018-27Impaled-Trocarmp3,3.7193079982709777e-09,0.21115710683870884, 129.257217407,0.41993110377424686, A, minor,0.21399276236429432,0.21127024417413948
1732,music/Songs/Metal/Metal&Thrash/PieterDaarthProject-TouchingTheVoidmp3,2.0074635621574497e-09,0.12912716812833863, 135.275665283,0.5025214309119672, A#, minor,0.2135102533172497,0.21128971359125479
1733,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Dudes/ChanceTheRapper-ColoringBook/ChanceTheRapper-ColoringBook_/14-Blessingsmp3,1.2409656157633557e-09,0.20396957819036868, 80.1692657471,0.4203226144012739, G#, major,0.2209891435464415,0.2113203343447624
1734,music/Metal&Rock/Doom/Opeth-BlackwaterPark/04-Opeth-TheDraperyFallsmp3,3.272085996184909e-09,0.17093129053032896, 184.570465088,0.4203508248667779, C, major,0.2540410132689988,0.2113307829845479
1735,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-November/PigSquealsAndBreakdowns-November-12SevenSecondSuicide-03ADmp3,3.5966839633174404e-09,0.25671540738049475, 138.994674683,0.37733420504475457, A, major,0.21133896260554885,0.21134714465687054
1736,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-UsedAndAbused/StickyFingers/13-Bottledwav,1.854532188364519e-09,0.13987136392817867, 90.1996688843,0.4289292175308995, F#, major,0.2769601930036188,0.2114401940793073
1737,music/Metal&Rock/Metalcore/AugustBurnsRed/AugustBurnsRed-WinterWildernessEP/03-WinterWildernessmp3,3.332201199213175e-09,0.2483433701466545, 151.851593018,0.39649149213349966, B, major,0.20096501809408926,0.21144997092661116
1738,music/Modern&Soundtrack/Soundtrack/TheBannerSaga-Soundtrack/13EmbersintheWindmp3,1.0116732962545387e-09,0.14025619326024175, 99.9497375488,0.4504006066937889, D, minor,0.2554885404101327,0.21153633534395916
1739,music/Modern&Soundtrack/Mittelalter/Gregorian-MastersOfChantChapterVI/11Greensleevesmp3,8.74203235173215e-10,0.07680519081407461, 94.930267334,0.555534230265393, G, minor,0.21423401688781665,0.21164335971037185
1740,music/Songs/Metal/Death/Tribulation-TheLamentmp3,2.700070251887438e-09,0.19555146716320074, 161.712692261,0.4462110210331926, A, minor,0.2048250904704463,0.21164689534172748
1741,music/Modern&Soundtrack/Orchestral&Instrumental/IvanTorrent-Reverie-TheCompilationAlbum/05-Crystalline(featCelicaSoldream)mp3,1.2873409056690779e-09,0.07313359251756192, 139.702148438,0.5765532573804726, F, major,0.1971049457177322,0.2116979492257769
1742,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-VolumeII/PigSquealsAndBreakdowns-VolumeII-06Menace-Carnificomp3,4.3604171932443345e-09,0.26781719864445763, 117.459007263,0.3636596038430852, C, minor,0.21568154402895054,0.21178958771922765
1743,music/Metal&Rock/Deathcore/SuicideSilence-SuicideSilence/SuicideSilence/02Silencemp3,3.031630485140378e-09,0.253377219184452, 151.710174561,0.3885840022066853, A, minor,0.20530759951749095,0.2118172059850647
1744,music/Metal&Rock/AlternativeMetal/Volbeat-TheStrengthTheSoundTheSongs/11_Volbeat_Caroline1mp3,4.0286154518383004e-09,0.2681571279840128, 144.304779053,0.3681630912111862, D, minor,0.21109770808202655,0.21185448282646024
1745,music/Metal&Rock/Compilations/Willowtip-WillowtipSampler2018/Willowtip-WillowtipSampler2018-29ValeOfPnath-Klendathump3,3.474106033932993e-09,0.24357794148911988, 154.952972412,0.3923523598054394, G#, minor,0.21158021712907116,0.21187763047443414
1746,music/Metal&Rock/Compilations/RelapseRecords-RelapseSampler2017/18ExEye-XenolithTheAnvilmp3,3.0325657403709202e-09,0.1606003570651426, 117.539382935,0.4745075043454967, G, minor,0.21254523522316043,0.21191327491659137
1747,music/Metal&Rock/AlternativeMetal/AlterBridge-Fortress/04Lovermp3,3.292337834289849e-09,0.21298296668074326, 142.945144653,0.4282050886375237, A#, minor,0.20651387213510253,0.21192548268642683
1748,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2015/GravesAtSea-RelapseSampler2015-12BettingOnBlackmp3,2.747839942647648e-09,0.2094820846243172, 139.854873657,0.42497167500482835, A, minor,0.21326899879372738,0.21193069029267822
1749,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/MarshaAmbrosius-LateNightsEarlierMornings/MarshaAmbrosius-LateNightsEarlierMornings/01-MarshaAmbrosius-Anticipation(Intro)mp3,1.1367188112652663e-09,0.18401705851797362, 94.8991775513,0.424984785637835, B, major,0.2388419782870929,0.2119609558949051
1750,music/Metal&Rock/AlternativeMetal/Volbeat-TheStrengthTheSoundTheSongs/11_Volbeat_Caroline1mp3,4.0286154518383004e-09,0.2681571279840128, 144.304779053,0.3681630912111862, D, minor,0.21158021712907116,0.2119751100882214
1751,music/Metal&Rock/MelodicDeathMetal/OmniumGatherum/OmniumGatherum-GreyHeavens/03-Frontiersmp3,2.491225382954155e-09,0.13112434377778487, 164.04800415,0.5219940362593695, E, major,0.19493365500603135,0.2120130093836028
1752,music/Oldschool/DiamondCityRadio-MusicInspiredbyFallout4/01-It'sAlloverbuttheCryingmp3,7.781027940891607e-10,0.22523292092784514, 80.1065292358,0.3941719348304491, F, major,0.2287092882991556,0.21202853620888817
1753,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Fall/PigSquealsAndBreakdowns-Fall-14Combaticus-BloodEaglemp3,3.303661928820966e-09,0.24393261511810868, 102.991950989,0.37988456976749513, B, major,0.2243667068757539,0.21204597376625492
1754,music/Metal&Rock/DeathMetal/SixFeetUnder/SixFeetUnder-TheNumberOfThePriest/11TotalEclipsemp3,3.1184086368880815e-09,0.25302477493255965, 139.984939575,0.3925478137250907, A, major,0.20265379975874548,0.21205659788370113
1755,music/Songs/Metal/Guitar&Buckethead/Buckethead-Soothsayer(dedicatedtoAuntSuzie)mp3,3.2223474591306683e-09,0.2551167582208787, 152.591201782,0.34920981762777953, F#, major,0.24390832328106152,0.2120587255880168
1756,music/Metal&Rock/Buckethead/Buckethead-Soothsayer(dedicatedtoAuntSuzie)mp3,3.2223474591306683e-09,0.2551167582208787, 152.591201782,0.34920981762777953, F#, major,0.24390832328106152,0.2120587255880168
1757,music/Metal&Rock/Metalcore/Northlane-Node/10-Northlane-Ramp3,2.780525923679435e-09,0.2510712156948688, 116.45388031,0.3930411351987765, A#, minor,0.2043425814234017,0.21211373377439321
1758,music/Metal&Rock/Oldschool&Others/Kreator-PhantomAntichrist/06UnitedinHatemp3,3.2307362422990374e-09,0.22721232067279087, 102.218254089,0.406529022902799, D, minor,0.2147165259348613,0.21211446818529686
1759,music/Metal&Rock/Doom/Katatonia-Sanctitude/09_Katatonia_Sleepermp3,1.95897750575568e-09,0.22859174775125096, 127.75629425,0.41799202608286595, C, minor,0.20217129071170084,0.21218876662619882
