,id,scaled_rp,key,scale,scaled_levenshtein,scaled_mfcc,aggregated
1947,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-April/PigSquealsAndBreakdowns-April-14WithoutAMartyr-Demogorgonmp3,0.26909907000064304, D, minor,0.09159964253798034,0.04216409720395239,0.13428760324752526
1948,music/Metal&Rock/BlackMetal/Mgla-ExercisesInFutility/04ExercisesInFutilityIVwav,0.2711066206573064, G, minor,0.11126005361930295,0.020557801529661485,0.13430815860209028
1949,music/Jazz&Klassik/MarcinPatrzalek-Hush/05_Paper_Thin_Skywav,0.24992380824488927, C, minor,0.10723860589812333,0.045769970434599135,0.1343107948592039
1950,music/Metal&Rock/FolkMetal/Tyr-Valkyrja/Týr-BloodOfHeroesmp3,0.30051599334791174, E, minor,0.0835567470956211,0.018926176564188744,0.1343329723359072
1951,music/Metal&Rock/Compilations/RelapseSampler-RelapseSampler2015/Ilsa-RelapseSampler2015-27Pass-Outmp3,0.2721092568705405, D, major,0.10098302055406613,0.0299289835591157,0.13434042032790744
1952,music/Metal&Rock/MelodicDeathMetal/DarkTranquillity/DarkTranquillity-Construct/07EndTimeHeartsmp3,0.24729324760080867, D, minor,0.09405719392314567,0.061674455636650534,0.13434163238686828
1953,music/Metal&Rock/AlternativeMetal/Lindemann-SkillsInPills/06-Lindemann-HomeSweetHomemp3,0.20546764930317105, D, major,0.07663092046470063,0.12093307935279467,0.13434388304022213
1954,music/Metal&Rock/Cover&Stuff/VladimirZelentsov/Covers/BachBadineriemp3,0.2677318524779751, G#, major,0.09919571045576407,0.03610805858901744,0.13434520717425222
1955,music/Metal&Rock/FolkMetal/Eluveitie-Origins/Eluveitie-Sucellosmp3,0.2634930977362473, B, minor,0.08735478105451296,0.05227243071603222,0.13437343650226416
1956,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/BloodandWineOST/06ICannotLetYouLeavemp3,0.2739057918285643, D, minor,0.08802502234137623,0.041246594149575946,0.13439246943983882
1957,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-SoundsFromTheHeartOfGothenburg/04TheChosenPessimistwav,0.24304417634498973, F, minor,0.1358355674709562,0.02434025760799827,0.13440666714131475
1958,music/Metal&Rock/DeathMetal/DesertedFear/DesertedFear-DeadShoresRising/03TheEdgeofInsanitymp3,0.26259678609636516, B, minor,0.1161751563896336,0.024472053513492298,0.13441466533316368
1959,music/Metal&Rock/Compilations/Willowtip-WillowtipSampler2018/Willowtip-WillowtipSampler2018-08Sunless-BornofClay(demo2016)mp3,0.20637240758896533, D, major,0.18029490616621985,0.01665267952496038,0.1344399977600485
1960,music/Metal&Rock/Oldschool&Others/JudasPriest-Firepower/02LightningStrikemp3,0.2988571623602671, E, minor,0.08824843610366398,0.016230966598334434,0.13444552168742185
1961,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/10-SerjTankian-SavingUsmp3,0.18577151104950243, D#, minor,0.08936550491510277,0.1282188870557037,0.13445196767343628
1962,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-FateOfNorns/08OnceSealedinBloodmp3,0.2714273782745905, F#, minor,0.113047363717605,0.018891346075697174,0.13445536268929756
1963,music/Metal&Rock/AlternativeMetal/DiabloBlvd-ZeroHour/05-YouAreAllYouLovemp3,0.2518746610595266, F, minor,0.09003574620196604,0.06157747654006891,0.1344959612671872
1964,music/Metal&Rock/MelodicDeathMetal/Shylmagoghnar/Shylmagoghnar-Transience/02-TheDawnOfMotionmp3,0.26856981133502916, G, minor,0.11371760500446827,0.021247845101492264,0.13451175381366323
1965,music/Metal&Rock/SymphonicMetal/Delain-ADecadeOfDelain/09Don’tLetGowav,0.28355624597870877, A, minor,0.08824843610366398,0.03178557832372553,0.13453008680203274
1966,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Odyssey/2OrbitCulture-Wildfiremp3,0.24719491832587737, C, minor,0.07953529937444147,0.07690557267387693,0.13454526345806525
1967,music/Songs/Metal/Punketc/BadReligion-21stCentury(DigitalBoy)mp3,0.28601192021620664, C#, minor,0.07663092046470063,0.04104461516316053,0.13456248528135592
1968,music/Songs/Metal/Punketc/BadReligion-21stCentury(DigitalBoy)mp3,0.28601192021620664, C#, minor,0.07663092046470063,0.04104461516316053,0.13456248528135592
1969,music/Metal&Rock/MelodicDeathMetal/Shylmagoghnar/Shylmagoghnar-Transience/05-TheChosenPathmp3,0.24773255915919035, A, minor,0.12310098302055407,0.03288457747464317,0.13457270655146253
1970,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-May/PigSquealsAndBreakdowns-May-03Carnivorous-Deprivedmp3,0.2454395419605297, B, minor,0.08936550491510277,0.0689227493736212,0.13457593208308455
1971,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-UsedAndAbused/Hammersmith/08-TouchOfRedwav,0.2977169941185553, D#, minor,0.09070598748882931,0.015330939206345106,0.13458464027124323
1972,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-March/PigSquealsAndBreakdowns-March-02WeNamedHerPlague-GrabThe45mp3,0.2790300258703785, A, minor,0.08534405719392314,0.03938564243900111,0.1345865751677676
1973,music/Metal&Rock/AlternativeMetal/Pain-ComingHome/07_Pain_TheGreatPretendermp3,0.2421332066580031, E, minor,0.10902591599642537,0.05262089975589794,0.13459334080344212
1974,music/Metal&Rock/AlternativeMetal/SystemOfADown-Toxicity/06-ChopSuey!mp3,0.19676955985280398, G, minor,0.08824843610366398,0.11879800711513215,0.13460533435720004
1975,music/Metal&Rock/AlternativeMetal/SystemOfADown-Toxicity/06-ChopSuey!mp3,0.19676955985280398, G, minor,0.08824843610366398,0.11879800711513215,0.13460533435720004
1976,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-UsedAndAbused/StickyFingers/02-TheQuietPlacewav,0.28478406160472003, A#, minor,0.0835567470956211,0.03558970513539427,0.1346435046119118
1977,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Odyssey/24BitWav/2OrbitCulture-Wildfirewav,0.2470843166977251, C, minor,0.07998212689901697,0.07693454602255474,0.1346669965397656
1978,music/Metal&Rock/MelodicDeathMetal/ArchEnemy/ArchEnemy-WillToPower/12AFightIMustWinmp3,0.23144383655340395, F, minor,0.09897229669347632,0.0736359754181975,0.1346840362216926
1979,music/Metal&Rock/MelodicDeathMetal/Nekrogoblikon/Nekrogoblikon-WelcometoBonkers/03-Rowmp3,0.2288557670517363, D#, minor,0.07819481680071493,0.0970746165230931,0.13470840012518145
1980,music/Metal&Rock/Metalcore/Annisokay-TheLucidDream(er)/12-DayToDayTragedymp3,0.2526026415778214, A#, minor,0.09070598748882931,0.06084783970626624,0.13471882292430565
1981,music/Metal&Rock/RockPunkSkaetc/DropkickMurphys-TheMeanestOfTimes/12Shatteredmp3,0.2928931640714329, B, minor,0.07752457551385165,0.03376244166845049,0.13472672708457836
1982,music/Metal&Rock/MelodicDeathMetal/Wolfheart/Wolfheart-ConstellationOfTheBlackLight/02Breakwatermp3,0.2738601842391863, A, minor,0.09048257372654156,0.03985657107157871,0.13473310967910218
1983,music/Jazz&Klassik/Orgelsax-IchöffnedieTürweitamAbend/06DerWunschdesFilmprojektorsmp3,0.22926617087792503, C, major,0.08132260947274352,0.09365043546295562,0.13474640527120807
1984,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-FateOfNorns/03FateofNornsmp3,0.24902519688207433, F#, major,0.12667560321715818,0.028631425316574644,0.13477740847193573
1985,music/Metal&Rock/Metalcore/AugustBurnsRed/AugustBurnsRed-WinterWildernessEP/05-WhatChildIsThis_(Greensleeves)mp3,0.2417446179605696, G, minor,0.08489722966934764,0.07769094467306974,0.134777597434329
1986,music/Modern&Soundtrack/Mittelalter/ArsFloreo-DieVagantenDerWildnis/03AyLindaAmigamp3,0.23536954957067827, D, minor,0.07350312779267203,0.09554004133202768,0.134804239565126
1987,music/Metal&Rock/MelodicDeathMetal/Amorphis/Amorphis-UnderTheRedCloud/09TreeofAgesmp3,0.2615205372565432, D, minor,0.09517426273458444,0.04773439904186039,0.134809733010996
1988,music/Metal&Rock/PowerMetal/Helloween-Unarmed/04-Helloween-WhereTheRainGrowsmp3,0.25496194237951775, C, major,0.09584450402144772,0.053693141649962986,0.13483319601697616
1989,music/Metal&Rock/PowerMetal/Sabaton-TheArtOfWarRe-Armed/11_Sabaton_ThePriceofaMilemp3,0.21679644984678256, G, major,0.09450402144772117,0.09323676498891553,0.13484574542780642
1990,music/Metal&Rock/Cover&Stuff/VladimirZelentsov/Covers/Bремявпередmp3,0.24237244232122943, F, major,0.0902591599642538,0.07192038291586177,0.13485066173378166
1991,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Colony/13OrdinaryStory-livemp3,0.2354359191446647, A#, minor,0.10075960679177837,0.06837401129473605,0.13485651241039306
1992,music/Metal&Rock/Compilations/Willowtip-WillowtipSampler2018/Willowtip-WillowtipSampler2018-38Watchmaker-DawnOfIndifferencemp3,0.2616656347286877, G, minor,0.09472743521000894,0.04824612017951693,0.13487973003940454
1993,music/Songs/Metal/Folk/Ithilien-WalkAwaymp3,0.25589917619196145, C, minor,0.14209115281501342,0.006676791128402586,0.1348890400451258
1994,music/Songs/Metal/Folk/Ithilien-WalkAwaymp3,0.25589917619196145, C, minor,0.14209115281501342,0.006676791128402586,0.1348890400451258
1995,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-ASenseOfPurpose/02Disconnectedmp3,0.2428745341664033, A#, minor,0.08199285075960679,0.080009131757475,0.13495883889449503
1996,music/Metal&Rock/AlternativeMetal/SerjTankian-ElectTheDeadSymphonie/09-SerjTankian-HonkingAntelopemp3,0.20791234075170936, B, minor,0.07908847184986595,0.11790436580668442,0.13496839280275322
1997,music/Metal&Rock/PowerMetal/Helloween-Unarmed/09-Helloween-IWantOutmp3,0.2587295548183451, A, minor,0.072609472743521,0.07357527456556939,0.1349714340424785
1998,music/Metal&Rock/AlternativeMetal/Disturbed-TheSickness/09-Disturbed-Conflictmp3,0.24814906692288302, A#, minor,0.09897229669347632,0.05790631523791305,0.13500922628475748
1999,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/08Cernvnnosmp3,0.2529036043836932, G, major,0.09115281501340483,0.061028004323768426,0.1350281412402888
2000,music/Metal&Rock/FolkMetal/Eluveitie-EvocationIIPantheon/Instrumental/08Cernvnnosmp3,0.2529036043836932, G, major,0.09115281501340483,0.061028004323768426,0.1350281412402888
2001,music/Metal&Rock/BlackMetal/CradleOfFilth-HammerOfTheWitches/03EnshrinedinCrematoriawav,0.25381100627622327, D, minor,0.10746201966041108,0.04383248603843911,0.13503517065835782
2002,music/Metal&Rock/MelodicDeathMetal/DarkTranquillity/DarkTranquillity-Fiction/04BlindAtHeartmp3,0.28345540205346775, C#, major,0.09204647006255585,0.029644505310667986,0.13504879247556387
2003,music/Metal&Rock/Metalcore/HeavenShallBurn/HeavenShallBurn-Iconoclast/14Atonementmp3,0.26682756703241, C, minor,0.1083556747095621,0.02998642183211224,0.13505655452469478
2004,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-RerouteToRemain/01_InFlames_RerouteToRemainmp3,0.24129168000649254, D#, major,0.09159964253798034,0.07235003113837007,0.1350804512276143
2005,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-April/PigSquealsAndBreakdowns-April-20TheArchivist-InThePeripheral(PartII)mp3,0.23665195675042186, E, major,0.10120643431635389,0.06740519613890048,0.13508786240189208
2006,music/Modern&Soundtrack/Mittelalter/ArsFloreo-DieVagantenDerWildnis/04DreiWanderermp3,0.2517474240524024, G, major,0.08534405719392314,0.0682399286195911,0.13511046995530554
2007,music/Metal&Rock/SymphonicMetal/Epica-TheQuantumEnigmaCD1/01-Epica-Originemmp3,0.2796874457308373, G, major,0.08847184986595175,0.03726178973618621,0.13514036177765842
2008,music/Metal&Rock/SymphonicMetal/Epica-TheQuantumEnigmaCD3/01-Epica-Originemmp3,0.2797041240952847, G, major,0.08847184986595175,0.037266759983283916,0.1351475779815068
2009,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-August/PigSquealsAndBreakdowns-August-10AkumaValley-SexPanthermp3,0.27935319067428394, C, major,0.08891867739052725,0.03718396433036964,0.13515194413172693
2010,music/Metal&Rock/MelodicDeathMetal/Amorphis/Amorphis-UnderTheRedCloud/12Winter’sSleepmp3,0.24226044366512733, D, minor,0.11282394995531725,0.050375346677014994,0.13515324676581986
2011,music/Metal&Rock/SymphonicMetal/Apocalyptica-Apocalyptica/Apocalyptica-Fisheyemp3,0.26056647463048827, G, minor,0.08735478105451296,0.057549059348361756,0.13515677167778764
2012,music/Metal&Rock/FolkMetal/Ensiferum-OneManArmy/01-Ensiferum-MarchofWarmp3,0.3039078912391818, G, minor,0.08891867739052725,0.01264456738859825,0.1351570453394358
2013,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-Jomsviking/05-RaiseYourHornsmp3,0.2832954316068418, C#, minor,0.11081322609472744,0.011379422908895754,0.13516269353682167
2014,music/Metal&Rock/SymphonicMetal/Apocalyptica-Apocalyptica/Apocalyptica-FatalErrormp3,0.28945681919862004, D, minor,0.09115281501340483,0.02490094935914637,0.13517019452372375
2015,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-UsedAndAbused/StickyFingers/22-OnlyForTheWeakwav,0.2789848481357543, C, minor,0.08556747095621091,0.04103707315517925,0.13519646408238148
2016,music/Modern&Soundtrack/Pop/TheDome50/CD2/MandoDiao-Gloriamp3,0.27511493026552303, B, minor,0.07953529937444147,0.050950262910567944,0.1352001641835108
2017,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-ASenseOfPurpose/04Aliasmp3,0.23445780614513478, A#, minor,0.07685433422698838,0.0943034985724356,0.13520521298151958
2018,music/Metal&Rock/FolkMetal/Korpiklaani-VoiceOfWilderness/Korpiklaani-Ryyppäjäisetmp3,0.25136453093045674, G, major,0.08445040214477212,0.06989390373749449,0.13523627893757445
2019,music/Metal&Rock/MelodicDeathMetal/Soilwork/Soilwork-ThePanicBroadcast/08Epitomemp3,0.26186573211658076, E, minor,0.11014298480786416,0.0337163620060231,0.13524169297682267
2020,music/Metal&Rock/PostRock/EarthScience-FlaresEP/EarthScience-FlaresEP-04NoSleepfortheDowntroddenmp3,0.22971236011236748, D, major,0.11572832886505809,0.06028530805172005,0.1352419990097152
2021,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Fall/PigSquealsAndBreakdowns-Fall-20IATO-Dialektikmp3,0.2108969297710181, C, minor,0.08042895442359249,0.11440485586392854,0.13524358001951306
2022,music/Songs/Metal/Core/CodeOrange-Forevermp3,0.20476565350474335, B, minor,0.09271671134941913,0.10835643905452001,0.13527960130289415
2023,music/Songs/Metal/Core/CodeOrange-Forevermp3,0.20476565350474335, B, minor,0.09271671134941913,0.10835643905452001,0.13527960130289415
2024,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-TheSuffererAndTheWitness/06PrayeroftheRefugeemp3,0.2958837710572948, D#, minor,0.07841823056300268,0.03166031669721408,0.13532077277250384
2025,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Rasen/24BitWav/7OrbitCulture-ITheWolfwav,0.28279256602311104, C#, major,0.09472743521000894,0.02844714086581303,0.13532238069964433
2026,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/BloodandWineOST/19GuillaumeversustheShaelmaarmp3,0.27930135019097585, D, major,0.0824396782841823,0.044247556389414064,0.13532952828819075
2027,music/Songs/RockPop/RockPopIndie/annaRF-Whymp3,0.23933964509128225, G, minor,0.08422698838248437,0.08243308934800718,0.13533324094059127
2028,music/Songs/Metal/Guitar&Buckethead/GaryMoore-TheLonermp3,0.21862157014593397, G, minor,0.12064343163538874,0.06674608209556854,0.13533702795896374
2029,music/Songs/Metal/Guitar&Buckethead/GaryMoore-TheLonermp3,0.21862157014593397, G, minor,0.12064343163538874,0.06674608209556854,0.13533702795896374
2030,music/Songs/Metal/Core/AsILayDying-TheSoundOfTruthmp3,0.24713963900453892, D, minor,0.10813226094727435,0.05073996218015867,0.135337287377324
2031,music/Songs/Metal/Core/AsILayDying-TheSoundOfTruthmp3,0.24713963900453892, D, minor,0.10813226094727435,0.05073996218015867,0.135337287377324
2032,music/Metal&Rock/TechnicalDeathMetal/Ophidius/Ophidius-TheWayoftheVoice/Ophidius-TheWayoftheVoice-04FoSivaasmp3,0.2526816703743072, G#, minor,0.10947274352100089,0.043876447646025316,0.13534362051377782
2033,music/Metal&Rock/TechnicalDeathMetal/Ophidius/Ophidius-TheWayoftheVoice/Ophidius-TheWayoftheVoice-04FoSivaasmp3,0.2526816703743072, G#, minor,0.10947274352100089,0.043876447646025316,0.13534362051377782
2034,music/Metal&Rock/MelodicDeathMetal/Deadlock/Deadlock-Hybris/03-Berserkmp3,0.21884791016654637, G#, major,0.09294012511170688,0.09434005952769192,0.13537603160198172
2035,music/Songs/RockPop/Indierock/Skillet-AwakeAndAlive(AlbumVersion)mp3,0.31525582031933735, E, minor,0.08489722966934764,0.006018810780194187,0.13539062025629306
2036,music/Songs/RockPop/Indierock/Skillet-AwakeAndAlive(AlbumVersion)mp3,0.31525582031933735, E, minor,0.08489722966934764,0.006018810780194187,0.13539062025629306
2037,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-VolumeIII/PigSquealsAndBreakdowns-VolumeIII-11TheLastMarch-Liarsmp3,0.23593083241545015, D, minor,0.0886952636282395,0.08156683455705377,0.13539764353358114
2038,music/Metal&Rock/AlternativeMetal/Tempel-Tempel/Tempel-Tempel-05Confusionmp3,0.2680125261394676, G#, minor,0.07975871313672922,0.058452431397457656,0.1354078902245515
2039,music/Metal&Rock/AlternativeMetal/Tempel-Tempel/Tempel-Tempel-05Confusionmp3,0.2680125261394676, G#, minor,0.07975871313672922,0.058452431397457656,0.1354078902245515
2040,music/Metal&Rock/DeathMetal/Gojira/Gojira-FromMarsToSirius/02-Backbonemp3,0.2226496315800876, D, major,0.10701519213583557,0.07656610935696348,0.13541031102429557
2041,music/Metal&Rock/MelodicDeathMetal/Amorphis/Amorphis-UnderTheRedCloud/11CometheSpringmp3,0.25316164619239817, G, major,0.08780160857908847,0.06528996385089128,0.13541773954079264
2042,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Rasen/07ITheWolfmp3,0.2829410808405483, C#, major,0.09495084897229669,0.02840604513006252,0.1354326583143025
2043,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-ASenseOfPurpose/07MoveThroughMemp3,0.24688937756687765, G#, major,0.0933869526362824,0.06602265123084841,0.13543299381133614
2044,music/Metal&Rock/SymphonicMetal/Nightwish-HighestHopes/06-Nightwish-BlesstheChildmp3,0.2127484861375281, D, minor,0.11438784629133154,0.07919285302908198,0.13544306181931387
2045,music/Metal&Rock/Deathcore/TheAcaciaStrain/TheAcaciaStrain-Gravebloom/07ModelCitizenmp3,0.25465769118477943, C, minor,0.08422698838248437,0.06746231294178658,0.13544899750301678
2046,music/Metal&Rock/MelodicDeathMetal/ParasiteInc/ParasiteInc-TimeTearsDown/10-UnmeantOutcastsmp3,0.25451102474278353, C, minor,0.07841823056300268,0.07350133644016639,0.13547686391531752
2047,music/Metal&Rock/Oldschool&Others/JudasPriest-Firepower/01Firepowermp3,0.2953099794391874, F, minor,0.07931188561215372,0.03191422108622133,0.1355120287125208
2048,music/Metal&Rock/Metalcore/Caliban-Gravity/12-Hurricanemp3,0.24206346272419935, C, major,0.09472743521000894,0.0697619824358581,0.13551762679002213
2049,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-Fall/PigSquealsAndBreakdowns-Fall-02DiseaseInversion-Inferiormp3,0.2950973517852212, F, minor,0.09539767649687221,0.01625415006512939,0.13558305944907426
2050,music/Metal&Rock/FolkMetal/Fejd-Trolldom/07-Svartmp3,0.2271270631738618, C, minor,0.07975871313672922,0.09989156106396338,0.1355924457915181
2051,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Dudes/ChildishGambino-STNMTN/ChildishGambino-STNMTN/07ChildishGambino@TheAtriummp3,0.21565752818385678, G, major,0.09785522788203753,0.09328245478333662,0.13559840361641032
2052,music/Metal&Rock/FolkMetal/Heidevolk-Velua/Heidevolk-RichtingdeWievenbeltermp3,0.21732706255487097, C, major,0.1063449508489723,0.08313393978738068,0.13560198439707463
2053,music/Metal&Rock/MelodicDeathMetal/DarkTranquillity/DarkTranquillity-TheGallery/09-TheEmptinessfromWhichIFedmp3,0.2041960099850101, C#, minor,0.11193029490616623,0.09072863238790296,0.13561831242635977
2054,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Odyssey/24BitWav/4OrbitCulture-Telluswav,0.2508773765379773, F, major,0.08087578194816801,0.07512020063820526,0.1356244530414502
2055,music/Modern&Soundtrack/Soundtrack/DivinityOriginalSin2Soundtrack/DivinityOriginalSin2-TheLostSongs/SymphonyOfTheVoid-Tamburamp3,0.2590118834206397, C, minor,0.08534405719392314,0.0625534780348274,0.13563647288313008
2056,music/Metal&Rock/FolkMetal/Finntroll-Nifelvind/03-DenFrusnaMunnenmp3,0.2500426200988391, A#, minor,0.0788650580875782,0.07805363591541044,0.1356537713672759
2057,music/Metal&Rock/TechnicalDeathMetal/Transience/Transience-Temple/Transience-Temple-02Disillusionmp3,0.28590301651433186, E, minor,0.10500446827524576,0.01609081816979342,0.135666100986457
2058,music/Metal&Rock/TechnicalDeathMetal/Transience/Transience-Temple/Transience-Temple-02Disillusionmp3,0.28590301651433186, E, minor,0.10500446827524576,0.01609081816979342,0.135666100986457
2059,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-ITheMask/10DeepInsidemp3,0.23685865240878567, D#, major,0.08109919571045576,0.08907648577374837,0.13567811129766327
2060,music/Metal&Rock/Doom/ParadiseLost-FaithDividesUsDeathUnitesUs/09_ParadiseLost_UniversalDreammp3,0.2629868362999616, A, minor,0.08288650580875782,0.06118843842825064,0.13568726017899002
2061,music/Metal&Rock/ProgressiveMetal/Polyphia-Renaissance/02-Lightmp3,0.24420437581822851, E, major,0.08690795352993744,0.07598415725985845,0.13569882886934145
2062,music/Metal&Rock/Oldschool&Others/Motörhead-You'llGetYours/05_Motörhead_Metropolismp3,0.23790885205052753, C, major,0.08690795352993744,0.08231891958027111,0.13571190838691202
2063,music/Metal&Rock/DeathMetal/SixFeetUnder/SixFeetUnder-TheNumberOfThePriest/10StrangerInAStrangeLandmp3,0.275194496380451, B, minor,0.09629133154602323,0.03573286649124704,0.13573956480590707
2064,music/Metal&Rock/MelodicDeathMetal/OrbitCulture/OrbitCulture-Odyssey/4OrbitCulture-Tellusmp3,0.25085281033879775, F, major,0.08132260947274352,0.07511440961635749,0.13576327647596623
2065,music/Songs/RockPop/Oldschool/EricClapton-Layla(LiveinSanDiego)mp3,0.20910568202646598, C, major,0.16264521894548703,0.03554277049926889,0.13576455715707397
2066,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Clayman/08-BrushTheDustAwaymp3,0.20571083963013234, C, minor,0.0886952636282395,0.1129164720518537,0.1357741917700752
2067,music/Metal&Rock/PowerMetal/BlindGuardian-BeyondTheRedMirror/BlindGuardian-TheThronemp3,0.23865890561042985, F, minor,0.16219839142091153,0.006500436273698685,0.13578591110168
2068,music/Metal&Rock/MelodicDeathMetal/AtTheGates/AtTheGates-AtWarWithReality/04TheCircularRuinsmp3,0.2793843551439343, E, minor,0.0902591599642538,0.03774196348435151,0.1357951595308465
2069,music/Metal&Rock/Oldschool&Others/Saxon-Crusader/Saxon-SetMeFree(SweetCover)(KaleyStudioDemos1983)mp3,0.2586446155189946, C#, minor,0.07864164432529044,0.07013338757012882,0.13580654913813797
2070,music/Metal&Rock/AlternativeMetal/FiveFingerDeathPunch-GotYourSix/FiveFingerDeathPunch-HelltoPaymp3,0.29250964766009424, F#, minor,0.07998212689901697,0.03494075957924387,0.135810844712785
2071,music/Metal&Rock/BlackMetal/Behemoth-Evangelion/06-TheSeedOvImp3,0.24343123905804726, C#, minor,0.09629133154602323,0.06776533841965622,0.1358293030079089
2072,music/Metal&Rock/PowerMetal/BlindGuardian-BeyondTheRedMirror/BlindGuardian-SacredMindmp3,0.24517142005784814, F#, minor,0.10545129579982127,0.05687622012726459,0.13583297866164468
2073,music/Metal&Rock/SymphonicMetal/Apocalyptica-PlaysMetallica/Apocalyptica-SadButTruemp3,0.24846518210882615, E, minor,0.08445040214477212,0.07459640955186282,0.13583733126848702
2074,music/Metal&Rock/PowerMetal/BlindGuardian-BeyondTheRedMirror/BlindGuardian-Doommp3,0.21307162944869582, G#, major,0.1456657730116175,0.04882338930068678,0.13585359725366672
2075,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-SoundsOfAPlaygroundFading/InFlames-ANewDawnmp3,0.21873292401990538, A#, minor,0.0985254691689008,0.09033388533171192,0.1358640928401727
2076,music/Metal&Rock/MelodicDeathMetal/AmonAmarth/AmonAmarth-FateOfNorns/02WhereDeathSeemstoDwellmp3,0.2275403255341633, F#, minor,0.11997319034852547,0.060083725773100505,0.13586574721859643
2077,music/Metal&Rock/Cover&Stuff/VladimirZelentsov/Covers/Vivaldi-Summermp3,0.282931881948817, D#, major,0.08221626452189455,0.0424572961841197,0.13586848088494377
2078,music/Metal&Rock/Metalcore/Copia-Epoch/07Hauntedmp3,0.23223552154621163, C#, minor,0.08422698838248437,0.0911537572295664,0.13587208905275414
2079,music/Metal&Rock/SymphonicMetal/Delain-ADecadeOfDelain/08SingtoMewav,0.27452104293767554, F, major,0.10813226094727435,0.02497344428894715,0.13587558272463235
2080,music/Metal&Rock/MelodicDeathMetal/InFlames/InFlames-Battles/14_InFlames_UsAgainstTheWorldmp3,0.25952319565028253, D#, major,0.08378016085790885,0.06433709908436558,0.13588015186418564
2081,music/Metal&Rock/BlackMetal/Moonspell-Extinct(Deluxe)/13-LastOfThem(BonusTrack)mp3,0.2631189306658038, A#, major,0.11796246648793565,0.02656953426760117,0.13588364380711354
2082,music/Metal&Rock/FolkMetal/Arkona-DecadeofGlory/12-Arkona-StenkaNaStenkump3,0.31203788464692933, A, minor,0.07998212689901697,0.0156338176287387,0.135884609724895
2083,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-November/PigSquealsAndBreakdowns-November-08WithoutAMartyr-SlitTheThroatsmp3,0.24600321049918517, A, minor,0.0886952636282395,0.07298519223857887,0.1358945554553345
2084,music/Metal&Rock/MelodicDeathMetal/BloodredHourglass/BloodredHourglass-Heal/02-TheLastofUsmp3,0.26652095163652584, G, major,0.07484361036639857,0.06635340065583185,0.13590598755291874
2085,music/Jazz&Klassik/Orgelsax-IchöffnedieTürweitamAbend/10DerLadenmp3,0.20538034580267467, G, major,0.09092940125111706,0.11141276711111073,0.13590750472163415
2086,music/Metal&Rock/Metalcore/Caliban-Gravity/03-WhoIAmmp3,0.26926284466184014, D, minor,0.08310991957104558,0.05535150335291957,0.13590808919526842
2087,music/Metal&Rock/AlternativeMetal/AvengedSevenfold-Nightmare/02WelcomeToTheFamilymp3,0.26021711017933885, D, minor,0.07908847184986595,0.0684203759483961,0.1359086526592003
2088,music/Songs/Metal/Folk/Korpiklaani-Henkselipoikamp3,0.2667515902046762, C, major,0.09137622877569258,0.049642969367519,0.13592359611596258
